idx,canonical_smiles,chembl_id
3,NS(=O)(=O)c1cccc(-c2cccc3scnc23)c1-c1nnn[nH]1,CHEMBL5770377
3,NS(=O)(=O)c1cccc(C(F)(F)F)c1-c1nnn[nH]1,CHEMBL6056977
3,NS(=O)(=O)c1cccc(-c2snc3ncccc23)c1-c1nnn[nH]1,CHEMBL5923227
3,NS(=O)(=O)c1cccc(-c2csc(-c3ccncc3)n2)c1-c1nnn[nH]1,CHEMBL5853081
3,NS(=O)(=O)c1cccc(-c2cccc3sc(Br)nc23)c1-c1nnn[nH]1,CHEMBL5894821
3,Nc1nc2c(-c3cccc(S(N)(=O)=O)c3-c3nnn[nH]3)cccc2s1,CHEMBL5831205
3,NS(=O)(=O)c1cccc(-c2ccc(N3CC(CN4CCCC4)C3)nc2)c1-c1nnn[nH]1,CHEMBL5927747
3,CC(C)(C)Cc1cccc(S(N)(=O)=O)c1-c1nnn[nH]1,CHEMBL6031281
3,Nc1ccc(-c2cccc(S(N)(=O)=O)c2-c2nnn[nH]2)c2ccncc12,CHEMBL5923590
3,NS(=O)(=O)c1cccc(-c2cnc3ccccn23)c1-c1nnn[nH]1,CHEMBL5911613
3,NS(=O)(=O)c1cccc(-c2cccc3c2NCCC3)c1-c1nnn[nH]1,CHEMBL5864701
3,NS(=O)(=O)c1cccc(-c2cnc3cnccn23)c1-c1nnn[nH]1,CHEMBL6015603
3,NS(=O)(=O)c1cccc(-c2cc3cnccc3s2)c1-c1nnn[nH]1,CHEMBL5760977
3,NS(=O)(=O)c1cccc(-c2snc3cccnc23)c1-c1nnn[nH]1,CHEMBL6004558
3,NS(=O)(=O)c1cccc(-c2cc3ccncc3s2)c1-c1nnn[nH]1,CHEMBL5979581
3,NS(=O)(=O)c1cccc(-c2cnc3ccc(Cl)nn23)c1-c1nnn[nH]1,CHEMBL5875809
3,NS(=O)(=O)c1cccc(-c2cnc3ncccn23)c1-c1nnn[nH]1,CHEMBL5902925
3,NS(=O)(=O)c1cccc(C2CC2)c1-c1nnn[nH]1,CHEMBL5853105
3,Nc1cccn2c(-c3cccc(S(N)(=O)=O)c3-c3nnn[nH]3)cnc12,CHEMBL5910644
3,N#Cc1ccc2ncc(-c3cccc(S(N)(=O)=O)c3-c3nnn[nH]3)n2c1,CHEMBL5833276
3,NS(=O)(=O)c1cccc(-c2cnc3n2CCCC3)c1-c1nnn[nH]1,CHEMBL5999862
3,Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,CHEMBL1908064
3,NS(=O)(=O)c1cccc(C2CCC2)c1-c1nnn[nH]1,CHEMBL6031755
3,Cc1cccc(Cc2cccc(S(N)(=O)=O)c2-c2nnn[nH]2)c1,CHEMBL5813528
3,N#Cc1cccc2ncc(-c3cccc(S(N)(=O)=O)c3-c3nnn[nH]3)n12,CHEMBL6023100
3,Cc1ccccc1Cc1cccc(S(N)(=O)=O)c1-c1nnn[nH]1,CHEMBL6025770
3,NS(=O)(=O)c1cccc(C2CCCC2)c1-c1nnn[nH]1,CHEMBL5916722
3,NS(=O)(=O)c1cccc(-c2cnc3nc(C(F)(F)F)ccn23)c1-c1nnn[nH]1,CHEMBL5849055
3,NCCCNc1nc2c(-c3cccc(S(N)(=O)=O)c3-c3nnn[nH]3)cccc2s1,CHEMBL5821800
3,NS(=O)(=O)c1cccc(C2CCCCC2)c1-c1nnn[nH]1,CHEMBL5853946
3,NS(=O)(=O)c1cccc(Cc2ccccc2)c1-c1nnn[nH]1,CHEMBL5792558
3,CS(=O)(=O)c1ccc(-c2cccc(S(N)(=O)=O)c2-c2nn[nH]n2)cc1,CHEMBL6009508
3,NS(=O)(=O)c1ccc(-c2cccc(S(N)(=O)=O)c2-c2nn[nH]n2)cc1,CHEMBL5807662
3,NS(=O)(=O)c1ccc2ccccc2c1-c1nnn[nH]1,CHEMBL5810518
3,OCc1ccc(-c2cccc(O)c2-c2nnn[nH]2)cc1,CHEMBL5285307
3,COc1ccc(-c2cccc(S(N)(=O)=O)c2-c2nn[nH]n2)cc1,CHEMBL5909883
3,NS(=O)(=O)c1cccc(CCc2ccccc2)c1-c1nnn[nH]1,CHEMBL5873043
3,CN(CCCCN)c1nc2c(-c3cccc(S(N)(=O)=O)c3-c3nnn[nH]3)cccc2s1,CHEMBL6023362
3,CN(C)S(=O)(=O)c1ccc(-c2cccc(S(N)(=O)=O)c2-c2nn[nH]n2)cc1,CHEMBL5878044
3,NCCCCNc1nc2c(-c3cccc(S(N)(=O)=O)c3-c3nnn[nH]3)cccc2s1,CHEMBL5985364
3,NS(=O)(=O)c1cccc(COc2ccccc2)c1-c1nnn[nH]1,CHEMBL5938962
3,CNS(=O)(=O)c1ccc(-c2cccc(S(N)(=O)=O)c2-c2nn[nH]n2)cc1,CHEMBL5916539
3,NS(=O)(=O)c1cccc(CC2CCCCC2)c1-c1nnn[nH]1,CHEMBL5745679
3,NC(=O)c1ccc(-c2cccc(S(N)(=O)=O)c2-c2nn[nH]n2)cc1,CHEMBL6018429
3,NS(=O)(=O)c1cccc(-c2ccc(CO)cc2)c1-c1nn[nH]n1,CHEMBL5266666
3,NS(=O)(=O)c1cccc(-c2cccc3sc(N[C@H]4CC[C@H](N)CC4)nc23)c1-c1nnn[nH]1,CHEMBL6012628
3,CS(=O)(=O)Nc1ccc(-c2cccc(S(N)(=O)=O)c2-c2nn[nH]n2)cc1,CHEMBL5838249
3,NCCCCCNc1nc2c(-c3cccc(S(N)(=O)=O)c3-c3nnn[nH]3)cccc2s1,CHEMBL5781010
3,NS(=O)(=O)c1cccc(-c2ccc(-c3ccn[nH]3)cc2)c1-c1nn[nH]n1,CHEMBL5795014
3,CNC(=O)c1ccc(-c2cccc(S(N)(=O)=O)c2-c2nn[nH]n2)cc1,CHEMBL5976562
3,NS(=O)(=O)c1cccc(CCc2ccccn2)c1-c1nnn[nH]1,CHEMBL5983670
3,NC(=O)c1ccc(-c2ccnc(S(N)(=O)=O)c2-c2nnn[nH]2)cc1,CHEMBL5919158
3,NS(=O)(=O)c1nccc(-c2ccc(C(=O)O)cc2)c1-c1nnn[nH]1,CHEMBL6026675
3,NS(=O)(=O)c1cccc(-c2ccccc2)c1-c1nn[nH]n1,CHEMBL5763402
3,N#Cc1ccccc1Cc1cccc(S(N)(=O)=O)c1-c1nnn[nH]1,CHEMBL6029134
3,NS(=O)(=O)c1cccc(CCc2cccnc2)c1-c1nnn[nH]1,CHEMBL5771041
3,NS(=O)(=O)c1cccc(CCC2CCCCC2)c1-c1nnn[nH]1,CHEMBL6020145
3,CC(CO)(CO)c1ccc(-c2ccc(C(F)(F)F)c(S(N)(=O)=O)c2-c2nnn[nH]2)cc1,CHEMBL6020013
3,COC(=O)c1ccc(-c2ccnc(S(N)(=O)=O)c2-c2nnn[nH]2)cc1,CHEMBL5918588
3,CONC(=O)c1ccc(-c2cccc(S(N)(=O)=O)c2-c2nn[nH]n2)cc1,CHEMBL5971305
3,Cc1cc(-c2nnn[nH]2)c(S(N)(=O)=O)cc1C,CHEMBL6000094
3,N#Cc1cccc(Cc2cccc(S(N)(=O)=O)c2-c2nnn[nH]2)c1,CHEMBL5914116
3,NS(=O)(=O)c1nccc(-c2ccncc2)c1-c1nnn[nH]1,CHEMBL5964827
3,NS(=O)(=O)c1cccc(-c2ccncc2)c1-c1nn[nH]n1,CHEMBL5271066
3,NS(=O)(=O)c1cccc(-c2ccc(C(O)CO)cc2)c1-c1nn[nH]n1,CHEMBL5987658
3,CCN(CC)C(=O)c1ccc(-c2cccc(S(N)(=O)=O)c2-c2nn[nH]n2)cc1,CHEMBL5795544
3,CS(=O)(=O)c1ccc(-c2ccc(C3CCNCC3)cc2)c(-c2nnn[nH]2)c1S(N)(=O)=O,CHEMBL5942881
3,NS(=O)(=O)c1cccc(-c2ccc(C3(O)CNC3)cc2)c1-c1nn[nH]n1,CHEMBL5992233
3,NS(=O)(=O)c1cccc(-c2ccc(C(O)C(F)(F)F)cc2)c1-c1nn[nH]n1,CHEMBL5821567
3,CC1(c2ccc(-c3cccc(S(N)(=O)=O)c3-c3nn[nH]n3)cc2)SC(=O)NC1=O,CHEMBL6031821
3,NS(=O)(=O)c1cccc(-c2ccc(C(=O)NC3CC3)cc2)c1-c1nn[nH]n1,CHEMBL5968766
3,Cc1ccc(C(F)(F)F)c(S(N)(=O)=O)c1-c1nnn[nH]1,CHEMBL5777511
3,C[C@H]1NC(=O)OC1c1ccc(-c2ccnc(S(N)(=O)=O)c2-c2nnn[nH]2)cc1,CHEMBL5985439
3,C[C@H](O)c1nc(-c2ccc(-c3cccc(S(N)(=O)=O)c3-c3nn[nH]n3)cc2)no1,CHEMBL5913493
3,Cc1ccc(-c2ccc(Br)c(S(N)(=O)=O)c2-c2nn[nH]n2)cc1,CHEMBL5956633
3,NS(=O)(=O)c1cccc(-c2ccnnc2)c1-c1nn[nH]n1,CHEMBL5817287
3,CS(=O)(=O)c1ccc(-c2cccc(S(N)(=O)=O)c2-c2nn[nH]n2)cn1,CHEMBL6001994
3,NS(=O)(=O)c1nccc(-c2ccc(CO)nc2)c1-c1nnn[nH]1,CHEMBL5941046
3,NS(=O)(=O)c1cccc(-c2ccc(C3=CCNC3)cc2)c1-c1nn[nH]n1,CHEMBL5871800
3,NCCc1ccc(-c2ccc(C(F)(F)F)c(S(N)(=O)=O)c2-c2nnn[nH]2)cc1,CHEMBL5862060
3,NS(=O)(=O)c1cccc(-c2ccc(N3CCCCC3)cc2)c1-c1nn[nH]n1,CHEMBL5950399
3,NS(=O)(=O)c1cccc(-c2cccc3sc(NC4CCN(CCF)CC4)nc23)c1-c1nnn[nH]1,CHEMBL5805074
3,NS(=O)(=O)c1nccc(-c2cccnc2)c1-c1nnn[nH]1,CHEMBL6057398
3,NS(=O)(=O)c1cccc(-c2ccc(O)nc2)c1-c1nn[nH]n1,CHEMBL6031255
4,O=C([C@H]1C[C@@H](c2ccccc2)CN1)N1CCN(c2nccc3ccsc23)CC1,CHEMBL5180151
4,O=C([C@H]1C[C@@H](c2cccc(Cl)c2)CN1)N1CCN(c2nccc3ccsc23)CC1,CHEMBL5199411
4,N#Cc1cccnc1N1CCN(C(=O)[C@H]2C[C@@H](c3ccccc3)CN2)CC1,CHEMBL5208116
4,N#Cc1cccnc1N1CCN(C(=O)[C@H]2C[C@@H](c3cccc(Cl)c3)CN2)CC1,CHEMBL5185636
4,O=C([C@H]1C[C@@H](c2ccc(Cl)cc2)CN1)N1Cc2ccccc2C1,CHEMBL5194442
4,Cc1cc(C)nc(NC(=S)N2CCN(c3nccc4ccsc34)CC2)c1,CHEMBL2144097
4,O=C([C@H]1C[C@@H](c2ccccc2)CN1)N1CCCC1,CHEMBL5196345
4,COc1ccc(NC(=O)C2CCN(c3nccc4ccsc34)CC2)cc1Cl,CHEMBL4530029
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1c(F)c(Cl)cc(OC2CC2)c1C#N,CHEMBL5075255
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1c(Cl)ccc(OC2CC2)c1C#N,CHEMBL5083379
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1c(F)ccc(OC2CC2)c1C#N,CHEMBL5076766
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cc(Cl)cc(OC2CC2)c1C#N,CHEMBL5082606
5,Cc1cc(OC2CC2)c(C#N)c(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1,CHEMBL5076613
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cccc(OC2CC2)c1C#N,CHEMBL5074456
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cccc(OC2CCC2)c1C#N,CHEMBL5956724
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1c(Cl)cccc1Cl,CHEMBL5915225
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cc(Cl)cc(Cl)c1C#N,CHEMBL5757108
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1c(F)cccc1C#N,CHEMBL5084364
5,COc1cc(Cl)cc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N,CHEMBL6004181
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cccc(Cl)c1C#N,CHEMBL5088765
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1c(F)cc2ccccc2c1C#N,CHEMBL5087914
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc(OC2CC2)cc1,CHEMBL5815044
5,Cc1cc(Cl)c(C#N)c(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1,CHEMBL6012930
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc(Cl)c(Cl)c1C#N,CHEMBL6034134
5,Cc1cc(Cl)cc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N,CHEMBL5969882
5,Cc1ccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c(C#N)c1Cl,CHEMBL5936877
5,COc1cc(Cl)c(C#N)c(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1,CHEMBL5790813
5,COc1ccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c(C#N)c1Cl,CHEMBL5944370
5,CCc1cc(Cl)cc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N,CHEMBL5776179
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cc(Cl)c2ccccc2c1C#N,CHEMBL5907664
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cc(Cl)cc(Cl)c1,CHEMBL6015494
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cc(Cl)c(Cl)cc1C#N,CHEMBL5847085
5,COc1cc(C#N)c(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)cc1Cl,CHEMBL5990969
5,CCc1c(Cl)ccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N,CHEMBL5827593
5,COc1cc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c(C#N)cc1Cl,CHEMBL5808007
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc(OC2CCC2)cc1,CHEMBL5815405
5,COc1cccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N,CHEMBL5080751
5,COc1ccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c(C#N)c1C,CHEMBL6044937
5,CCOc1cccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N,CHEMBL6012217
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cccc(C2CC2)c1C#N,CHEMBL5921111
5,Cn1ncc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1Cl,CHEMBL5861569
5,Cn1ncc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N,CHEMBL5920026
5,Cc1cc(C#N)c(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)cc1Cl,CHEMBL6005271
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc2c(Cl)cccc2c1C#N,CHEMBL5916991
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1c(C#N)cc2ccccc2c1Cl,CHEMBL5801728
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cc(Cl)ccc1C#N,CHEMBL5965955
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc2ccccc2c1C#N,CHEMBL5094637
5,Cc1cc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c(C#N)cc1Cl,CHEMBL5860681
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc(Cl)cc1C#N,CHEMBL5789744
5,Cc1cccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N,CHEMBL5088987
5,CCc1c(OC)ccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N,CHEMBL5960217
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc(OC2CC2)c2cncn12,CHEMBL5933319
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc(Cl)cc1,CHEMBL5990951
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc(F)cc1,CHEMBL5976655
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccccc1Cl,CHEMBL5995725
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc(Cl)c(Cl)c1,CHEMBL5784167
5,COc1cc(C#N)c(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)cc1OC,CHEMBL5805379
5,CCc1cccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N,CHEMBL5085611
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cc(C2CC2)ccc1C#N,CHEMBL5945854
5,CCOc1ccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)cc1C#N,CHEMBL5783120
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc(C2CC2)cc1C#N,CHEMBL6033808
5,CC(C)Oc1cccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N,CHEMBL5789132
5,Cc1ccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)cc1,CHEMBL5844139
5,CCc1cc(OC)cc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N,CHEMBL5755370
5,CCOc1ccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c(C#N)c1,CHEMBL6037694
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cccc(OC2CCC2)c1,CHEMBL5868334
5,COc1cc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c(C#N)c2ccccc12,CHEMBL6041030
5,Cc1ccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)cn1,CHEMBL5769379
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccccc1C#N,CHEMBL5076664
5,CCCOc1cccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N,CHEMBL5979026
5,COc1ccc(C#N)c(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1,CHEMBL5886237
5,Cc1cc(C#N)c(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)cc1C,CHEMBL5792883
5,Cc1ccc(C#N)c(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1,CHEMBL6043435
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cccc(F)c1,CHEMBL5862396
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1sc2cnccc2c1C#N,CHEMBL5202651
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1sc2ccccc2c1C#N,CHEMBL5090360
5,CCCc1cccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1C#N,CHEMBL6027902
5,COc1ccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c(C#N)c1,CHEMBL5838946
5,CCc1ccc(C#N)c(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1,CHEMBL5868770
5,Cc1ccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c(C#N)c1,CHEMBL5800665
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccccc1F,CHEMBL6062000
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cccc(Cl)c1,CHEMBL5843835
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1C#N,CHEMBL5797506
5,CCc1ccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c(C#N)c1,CHEMBL5803755
5,COc1ccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)cc1,CHEMBL6033279
5,CC(C)c1ccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)cc1,CHEMBL5876635
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccccc1,CHEMBL5071870
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1Cl,CHEMBL5792898
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc2cccnc2c1C#N,CHEMBL5754700
5,COc1cnc2ccc(-c3c(-c4ccc5c(=O)[nH]nc(CN)c5c4)cnn3C)c(C#N)c2c1,CHEMBL5905316
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1sc2ccncc2c1C#N,CHEMBL5201333
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc2ncccc2c1C#N,CHEMBL5781752
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1sc2ncccc2c1C#N,CHEMBL5185821
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cc2ccccc2cc1C#N,CHEMBL5093314
5,CCc1ccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)cc1,CHEMBL5765021
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccccc1C(F)F,CHEMBL5839658
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc2c(c1C#N)CCCO2,CHEMBL6014371
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1sc2cccnc2c1C#N,CHEMBL5191471
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cnn(Cc2ccccc2)c1C#N,CHEMBL5987760
5,Cc1cccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1,CHEMBL6032823
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc2ccccc2c1Cl,CHEMBL5838834
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cccc2c1COC2,CHEMBL6008156
5,COc1cccc(-c2c(-c3ccc4c(=O)[nH]nc(CN)c4c3)cnn2C)c1,CHEMBL5872845
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1OCC1CC1,CHEMBL5901422
5,CN(C)c1c(-c2ccc3c(=O)[nH]nc(CN)c3c2)cnn1C,CHEMBL6000222
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cccc[n+]1[O-],CHEMBL5812958
5,Cc1c(-c2ccc3c(=O)[nH]nc(CN)c3c2)cnn1C,CHEMBL5082391
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cccc2c1COCC2,CHEMBL5744782
5,COc1c(-c2ccc3c(=O)[nH]nc(CN)c3c2)cnn1C,CHEMBL5980700
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc2ccccc2c1,CHEMBL5874408
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cc2ncccc2cc1C#N,CHEMBL5828947
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cc2cccnc2cc1C#N,CHEMBL5965352
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1OCc1c(Cl)cccc1C#N,CHEMBL5918643
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1ccc2ccccc2n1,CHEMBL6014667
5,Cc1cc(-c2cnn(C)c2-c2cccc(OC3CC3)c2C#N)cc2c(CN)n[nH]c(=O)c12,CHEMBL6022173
5,N#Cc1cncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1F,CHEMBL5982734
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1-c1cccc2ccncc12,CHEMBL6025568
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN4C(=O)c5ccccc5C4=O)c3c2)c1-c1cccc(Cl)c1C#N,CHEMBL6022604
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1OCc1ccccc1Cl,CHEMBL6040211
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1OCc1ccc(Cl)cc1,CHEMBL5957091
5,N#Cc1ccccc1-c1c(-c2ccc3c(=O)[nH]nc(CN)c3c2)cnn1CCO,CHEMBL5869819
5,N#Cc1ccccc1-c1c(-c2ccc3c(=O)[nH]nc(CN)c3c2)cnn1CO,CHEMBL5996767
5,Cc1c(Cl)cncc1-c1ccc2c(=O)[nH]nc(CN)c2c1,CHEMBL6059804
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1CC(C#N)c1ccccc1,CHEMBL5762375
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1OCc1cccc(Cl)c1,CHEMBL5815587
5,CN1CCn2ncc(-c3ccc4c(=O)[nH]nc(CN)c4c3)c2C1,CHEMBL5868821
5,Cn1ncc(-c2cncc(-c3ccc4c(=O)[nH]nc(CN)c4c3)c2)c1C#N,CHEMBL5963880
5,Cn1cc(-c2ccc3c(=O)[nH]nc(CN)c3c2)cn1,CHEMBL5086396
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1OCc1ccccc1,CHEMBL5881926
5,Cc1c(Cl)ccc(-c2c(-c3ccc4c(=O)[nH]nc(CNC(=O)OC(C)(C)C)c4c3)cnn2C)c1C#N,CHEMBL5741924
5,CCOc1ccn2ncc(-c3ccc4c(=O)[nH]nc(CN)c4c3)c2c1,CHEMBL5774199
5,NCc1n[nH]c(=O)c2ccc(-c3cnn4ccccc34)cc12,CHEMBL5928170
5,CCc1cc(Cl)cc(-c2c(-c3ccc4c(=O)[nH]nc(CNC(=O)OC(C)(C)C)c4c3)cnn2C)c1C#N,CHEMBL6033404
5,Cn1ncc(-c2cc(F)c3c(=O)[nH]nc(CN)c3c2)c1-c1cccc(Cl)c1C#N,CHEMBL5912214
5,C[C@H](N)c1n[nH]c(=O)c2ccc(-c3cnn(C)c3-c3cccc(Cl)c3C#N)cc12,CHEMBL5846773
5,C[C@@H](N)c1n[nH]c(=O)c2ccc(-c3cnn(C)c3-c3cccc(Cl)c3C#N)cc12,CHEMBL5864073
5,Cn1ncc(-c2ccc3c(=O)[nH]nc(CN)c3c2)c1CCc1ccccc1,CHEMBL6051870
5,Cc1c(-c2ccc3c(=O)[nH]nc(CN)c3c2)cncc1C1CC1,CHEMBL5773100
